"","review_content","PositiveWordsCount","NegativeWordsCount","Sentiment_Positive","Sentiment_Negative","result"
"3791","works amazingly",0,0,0.5,0.5,"Positive"
"3792","Great price for these filters.  I use with my Brita Water Pitcher.",0,0,0.5,0.5,"Positive"
"3793","These fit my Brita pitcher perfectly.",0,0,0.5,0.5,"Positive"
"3794","Good price",0,0,0.5,0.5,"Positive"
"3795","They work as they say they do.",0,0,0.5,0.5,"Positive"
"3796","Good water filter replacements, work as expected.  Be sure to follow the instructions or you will get lots of carbon flakes.",0,0,0.5,0.5,"Positive"
"3797","This product filters at a glacial speed. If there is more than one person in your household, this is not a good choice.",0,0,0.5,0.5,"Positive"
"3798","they work fine",0,0,0.5,0.5,"Positive"
"3799","I have a britta water pitcher and these replacement filters fit it perfectly",0,0,0.5,0.5,"Positive"
"3800","Replacement. No idea, but it's made in Canada, guess it wouldn't be bad.",0,0,0.5,0.5,"Positive"
"3801","Lasts Better Than The Zero-Water Hype...",0,0,0.5,0.5,"Positive"
"3802","I love my Brita Water Filter's and you can not beat the price with Amazon Prime. Thank you!",0,0,0.5,0.5,"Positive"
"3803","I purchased these filters in addition to my Brita Space Saver model pitcher. I haven't had any complications using them and have received excellent tasting water compared to the nasty tap water in my old apartment. I would recomment these filters for anyone interested in buying a Brita Pitcher, as they're signicantly cheaper on Amazon.com versus purchasing them retail or from a local store. Each filter will last up to 2 months, however I'm almost positive you can stretch the life on these bad boys if you don't filter as much water. I would definitely recommend this to my friends and family members.",0,0,0.5,0.5,"Positive"
"3804","I can actually taste the difference in my water after using this filter.  Satisfied!",0,0,0.5,0.5,"Positive"
"3805","great",0,0,0.5,0.5,"Positive"
"3806","filters last two months",0,0,0.5,0.5,"Positive"
"3807","Works perfectly for a big water pitcher that we sent off with our daughter to college.",0,0,0.5,0.5,"Positive"
"3808","Mulitiples are awesome as well as economical.",0,0,0.5,0.5,"Positive"
"3809","use them all the time",0,0,0.5,0.5,"Positive"
"3810","It's a filter...what's there to brag about? They work well and fit my pitcher as intended.",0,0,0.5,0.5,"Positive"
"3811","My water taste wonderful again now that I put the new filters in my pitchers.",0,0,0.5,0.5,"Positive"
"3812","Good simple filters. Its better than having to buy a ton of bottles of water.",0,0,0.5,0.5,"Positive"
"3813","I hardly ever leave a bad review, and truth be told it was my fault for not paying more attention to the brand of filters I purchased. When I ordered these I received my box of filters and popped one into the Brita pitcher and it worked great. The next one I put in seemed to run slow. I left water in the top reservoir and came back to it a half hour later to find barely any of the water had run through. I figured ok, a bad filter. It happens. I put another filter from the box in (Yes, I followed the instruction and soaked both filters as described on the package and as I have done every time I put a new filter in) and same story. A little bit of the water ran through after an agonizingly long period of time but it eventually completely stopped. My wife said it was because these were generic filters and not Brita brand products. Needless to say this is the last time I purchase these filters. I'm gonna stick with the name brand.",0,0,0.5,0.5,"Positive"
"3814","Awesome way of making your water pure",0,0,0.5,0.5,"Positive"
"3815","Love this",0,0,0.5,0.5,"Positive"
"3816","pleased with purchase",0,0,0.5,0.5,"Positive"
"3817","Need these for my pitcher.They work great",0,0,0.5,0.5,"Positive"
"3818","We love our Brita pitcher and the filters a much cheaper on Amazon.",0,0,0.5,0.5,"Positive"
"3819","If you have the correct Brita filter these fit perfect.",0,0,0.5,0.5,"Positive"
"3820","Part of a gift and she loved it!",0,0,0.5,0.5,"Positive"
"3821","These are okay. They don't last as long as the brand name filters.",0,0,0.5,0.5,"Positive"
"3822","Great value",0,0,0.5,0.5,"Positive"
"3823","Nothing interesting here. It is a box of three filters ready to use. The Brita filters signicantly improve water taste.",0,0,0.5,0.5,"Positive"
"3824","Nothing to say here ....it is as I expected and working fine",0,0,0.5,0.5,"Positive"
"3825","Why does this water taste horrible? I never had problems with a Brita filter replacement before. I called Brita and they said the sticker over the barbode (060258355031) on the box is not their product (the sticker says B00004SU18 and next to it: 100095168). I used one filter and changed it because the water did not taste good. It is still undrinkable. I am discontinuing my use of the Brita pitcher and going to only bottled water.",0,0,0.5,0.5,"Positive"
"3826","Wonderful water filters , I purchased these when I bought my Brita grand 10 cup water filtered pitcher  . They work really well , Love the Brita line of products great quality !",0,0,0.5,0.5,"Positive"
"3827","It is what it is.",0,0,0.5,0.5,"Positive"
"3828","does its job, no complains",0,0,0.5,0.5,"Positive"
"3829","Dependable filter and an inexpensive way to have filtered water available.  Amazon's price very good.",0,0,0.5,0.5,"Positive"
"3830","Not much to review here...but Amazon makes Brita more affordable and easily accessible.  The filters work as they should and they are priced perfectly at Amazon.We use them with a Brita Pitcher, the one that has a digital read out on top....so we know when its time to replace the old one.  We live on the east coast and have WELL water.....which we filter at the kitchen sink first and then into the BRITA.  Much to my surprise the brita system makes the water taste better and it finds other impurities that the main undersink filter left out.",0,0,0.5,0.5,"Positive"
"3831","New designed have me pause. It's easier to pre-soak and fits as well as the old design.",0,0,0.5,0.5,"Positive"
"3832","It's so nice to not have to soak the filter for hours.",0,0,0.5,0.5,"Positive"
"3833","Thanks",0,0,0.5,0.5,"Positive"
"3834","Hope to have filtering water for six months. Brita, I find to be great taste, like spring water.",0,0,0.5,0.5,"Positive"
"3835","On time and met my expectations",0,0,0.5,0.5,"Positive"
"3836","needed replacements. these seem to taste fine.",0,0,0.5,0.5,"Positive"
"3837","Our water here in MD tastes like chlorine. But after the filter its delicious.",0,0,0.5,0.5,"Positive"
"3838","Keeps my water fresh",0,0,0.5,0.5,"Positive"
"3839","Good, but too expensive...",0,0,0.5,0.5,"Positive"
"3840","It works and is perfect for our unique standing filter!",0,0,0.5,0.5,"Positive"
"3841","great",0,0,0.5,0.5,"Positive"
"3842","I recommend this product",0,0,0.5,0.5,"Positive"
"3843","Perfect solution for my Britta Pitcher :)",0,0,0.5,0.5,"Positive"
"3844","works well so far",0,0,0.5,0.5,"Positive"
"3845","better than the original we had",0,0,0.5,0.5,"Positive"
"3846","Ordered extra.",0,0,0.5,0.5,"Positive"
"3847","gave them away",0,0,0.5,0.5,"Positive"
"3848","Work as described.",0,0,0.5,0.5,"Positive"
"3849","Good!",0,0,0.5,0.5,"Positive"
"3850","Great price for an excellent product.",0,0,0.5,0.5,"Positive"
"3851","Nice water filters.",0,0,0.5,0.5,"Positive"
"3852","less carbon particles - which is good. better price at Costco",0,0,0.5,0.5,"Positive"
"3853","Good",0,0,0.5,0.5,"Positive"
"3854","It just amaze me what a difference it makes in your water.",0,0,0.5,0.5,"Positive"
"3855","Does not last. In less then 2 months it takes hours to filter what use to take 5 minutes",0,0,0.5,0.5,"Positive"
"3856","awesome...will order again",0,0,0.5,0.5,"Positive"
"3857","As expected. Good product. Good value. Shipped quickly.",0,0,0.5,0.5,"Positive"
"3858","Product seems fine.  Very long shipping time.",0,0,0.5,0.5,"Positive"
"3859","Fits perfect for our Brita pitchers~",0,0,0.5,0.5,"Positive"
"3860","works as it should! btw this is the newer model but fits fine",0,0,0.5,0.5,"Positive"
"3861","Great product!",0,0,0.5,0.5,"Positive"
"3862","I use this to filter my water, saving 1000s from buying water.",0,0,0.5,0.5,"Positive"
"3863","Great",0,0,0.5,0.5,"Positive"
"3864","Product arrived quickly and in good condition. They fit nicely in my pitcher and seem to get the job done.",0,0,0.5,0.5,"Positive"
"3865","exactly as advertised",0,0,0.5,0.5,"Positive"
"3866","I have gotten some carbon deposit when there should be none",0,0,0.5,0.5,"Positive"
"3867","I bought these so there is a new filter to replace.",0,0,0.5,0.5,"Positive"
"3868","Easy to remember to order",0,0,0.5,0.5,"Positive"
"3869","Exactly what I expected. Cheaper than buying them at the store.",0,0,0.5,0.5,"Positive"
"3870","One out of the three left black specs in my cup.....but.....it DOES make my water ""taste"" better.",0,0,0.5,0.5,"Positive"
"3871","Filters came in time. All good :)",0,0,0.5,0.5,"Positive"
"3872","Exactly as ordered! Thank you.",0,0,0.5,0.5,"Positive"
"3873","First time with this newer design.  The newer design is an improvement on the old design.  Fulfillment was as ;promised.",0,0,0.5,0.5,"Positive"
"3874","lOVE IT~",0,0,0.5,0.5,"Positive"
"3875","thanks",0,0,0.5,0.5,"Positive"
"3876","I use these all the time.",0,0,0.5,0.5,"Positive"
"3877","Nice deal on filters.",0,0,0.5,0.5,"Positive"
"3878","Saved me a ton of money on bottled water",0,0,0.5,0.5,"Positive"
"3879","Perfectly normal, working filters",0,0,0.5,0.5,"Positive"
"3880","home water filtering is a must. you can use this filters without buying the pitcher. I recommend the pitcher too, but this filters will be enough for the thrifty shopper",0,0,0.5,0.5,"Positive"
"3881","Seems to work great",0,0,0.5,0.5,"Positive"
"3882","does what they are for",0,0,0.5,0.5,"Positive"
"3883","good bargain price",0,0,0.5,0.5,"Positive"
"3884","Finally no more black carbon pieces in my water!",0,0,0.5,0.5,"Positive"
"3885","cant complain about the cost.  Shipping was swift.  Rather purchase in bulk to save money and this fits the bill.",0,0,0.5,0.5,"Positive"
"3886","Great value - quick shipping.",0,0,0.5,0.5,"Positive"
"3887","as expected",0,0,0.5,0.5,"Positive"
"3888","great deal",0,0,0.5,0.5,"Positive"
"3889","Use these all summer.",0,0,0.5,0.5,"Positive"
"3890","as advertised",0,0,0.5,0.5,"Positive"
"3891","My water tastes funky, using these guys it doesn't.  Its that simple, good clean water.",0,0,0.5,0.5,"Positive"
"3892","Water tastes great.  I like the 3-pack price.",0,0,0.5,0.5,"Positive"
"3893","Use this product every day!",0,0,0.5,0.5,"Positive"
"3894","Works good",0,0,0.5,0.5,"Positive"
"3895","Arrived as promised.",0,0,0.5,0.5,"Positive"
"3896","the packing was really good, they came the way i wanted.",0,0,0.5,0.5,"Positive"
"3897","These work fast!",0,0,0.5,0.5,"Positive"
"3898","Great filters",0,0,0.5,0.5,"Positive"
"3899","Fits perfectly.",0,0,0.5,0.5,"Positive"
"3900","good fit",0,0,0.5,0.5,"Positive"
"3901","These are the exact replacement filter you can get a the stores at half the cost. Work for me and saving money.",0,0,0.5,0.5,"Positive"
"3902","Good looking filters and they work great.!!",0,0,0.5,0.5,"Positive"
"3903","Click in so much easier than the ones i had previously.",0,0,0.5,0.5,"Positive"
"3904","don't use any more but were ok",0,0,0.5,0.5,"Positive"
"3905","These are better in several ways than the ""off-brands"" with the extra dollar!",0,0,0.5,0.5,"Positive"
"3906","These are the water filters for the Brita pitcher. I ordered the three pack because the price per filter was reduced, as compared to the single filter purchase. There are also larger quantity packages with even more savings. I have used only one filter so far, and it worked even better that the filter that came with the pitcher. What I mean is that you must rinse the filter before inserting it in the pitcher. Once inserted, you may see some small particles of charcoal on the pitcher bottom. While it is not a health issue, Brita recommends dumping the water and filtering a new batch, until the water is clear. When I rinsed this replacement filter, and inserted it, I did not get any charcoal dust at all. Maybe it was luck, but that is the way it turned out. If you are going to use a Brite appliance, use the proper filter. But, read the package sizes when you do, to get the price that pleases you the most.",0,0,0.5,0.5,"Positive"
"3907","so much nicer of a taste than regular brita filters, I can totally taste a difference",0,0,0.5,0.5,"Positive"
"3908","As advertised and expected.",0,0,0.5,0.5,"Positive"
"3909","I want a better price but for now, my drinking water is cleaner.",0,0,0.5,0.5,"Positive"
"3910","These don't seem to last long!",0,0,0.5,0.5,"Positive"
"3911","I the price is good, similar with costco. This set can use many months.",0,0,0.5,0.5,"Positive"
"3912","A+",0,0,0.5,0.5,"Positive"
"3913","Work just right in both styles of Brita pitchers we have. Nice to have them delivered.",0,0,0.5,0.5,"Positive"
"3914","Happy",0,0,0.5,0.5,"Positive"
"3915","bulk good price",0,0,0.5,0.5,"Positive"
"3916","It works as it should. I honestly can't compare it to any other brand but according to my taste buds, the water is fine",0,0,0.5,0.5,"Positive"
"3917","The water is so clear and taste good. I would recommend for everyone. Give it a try.",0,0,0.5,0.5,"Positive"
"3918","Really works!",0,0,0.5,0.5,"Positive"
"3919","Great",0,0,0.5,0.5,"Positive"
"3920","Averaging $5 per piece, very reasonable. Rarely lower than this, but there are.",0,0,0.5,0.5,"Positive"
"3921","good",0,0,0.5,0.5,"Positive"
"3922","Buying these filters in bulk from Amazon was a savings and also such a convenience. I will continue to buy them on a regular basis.",0,0,0.5,0.5,"Positive"
"3923","convenient way to keep them in the house",0,0,0.5,0.5,"Positive"
"3924","Prompt and reasonable.",0,0,0.5,0.5,"Positive"
"3925","Items as described. Buying these in bulk saves a fair amount of money.",0,0,0.5,0.5,"Positive"
"3926","Filters work very well.  I have two pitchers, one at work, and the other at home.  Makes brewed drinks taste much better.",0,0,0.5,0.5,"Positive"
"3927","Came right on time and are the real deal.",0,0,0.5,0.5,"Positive"
"3928","good quality",0,0,0.5,0.5,"Positive"
"3929","SOOOOOO much cheaper than in stores. They'r just what is needed",0,0,0.5,0.5,"Positive"
"3930","Good price and works just fine.  Fits properly in the pitcher and once the filter is changed the pitcher is as good as new!",0,0,0.5,0.5,"Positive"
"3931","Very practical and easy to put together. Excellent product, excellent quality, arrive on time.",0,0,0.5,0.5,"Positive"
"3932","great",0,0,0.5,0.5,"Positive"
"3933","works great  better then other ones",0,0,0.5,0.5,"Positive"
"3934","Excellent fit",0,0,0.5,0.5,"Positive"
"3935","So far, it has proved to be very effective",0,0,0.5,0.5,"Positive"
"3936","Fit pitcher perfectly . Delivery was very fast. Completely satisfied.",0,0,0.5,0.5,"Positive"
"3937","I'm sure I will need these",0,0,0.5,0.5,"Positive"
"3938","Good -works well",0,0,0.5,0.5,"Positive"
"3939","OEM filters at less than manufacturer's price.",0,0,0.5,0.5,"Positive"
"3940","Brita is a favorite - and ability to remove chlorine is a real positive. So I trust this product for now.",0,0,0.5,0.5,"Positive"
"3941","They are cheaper on amazon than at Walmart! Love the pure water I get from Brita! I use these filter all of the time!",0,0,0.5,0.5,"Positive"
"3942","Good buy.",0,0,0.5,0.5,"Positive"
"3943","Great filter which do make a difference in taste wise",0,0,0.5,0.5,"Positive"
"3944","Happy with the product.",0,0,0.5,0.5,"Positive"
"3945","does what supposed to at a great price.",0,0,0.5,0.5,"Positive"
"3946","Pitcher does not work well/at all without them. Fast delivery. Great prices with several options on quantity",0,0,0.5,0.5,"Positive"
"3947","We use these for are Brita Pitcher and its nice to have them on hand.Thanks",0,0,0.5,0.5,"Positive"
"3948","Grreat",0,0,0.5,0.5,"Positive"
"3949","good price point.",0,0,0.5,0.5,"Positive"
"3950","Perfect!",0,0,0.5,0.5,"Positive"
"3951","water slows down after about a month...not sure if it's a great value after all",0,0,0.5,0.5,"Positive"
"3952","GOOD PRODUCT AT A GOOD PRICE",0,0,0.5,0.5,"Positive"
"3953","We bought these and they worked really well as advertised! They are cheaper than a regular store, too, which is a bonus!",0,0,0.5,0.5,"Positive"
"3954","perfect",0,0,0.5,0.5,"Positive"
"3955","great product, (WATER NOT INCLUDED).",0,0,0.5,0.5,"Positive"
"3956","Keeps falling out of pitcher, you get what you pay for",0,0,0.5,0.5,"Positive"
"3957","Excellent price on Amazon. Love the taste of water from Brita filters...",0,0,0.5,0.5,"Positive"
"3958","Works just great !!!",0,0,0.5,0.5,"Positive"
"3959","Awesome price",0,0,0.5,0.5,"Positive"
"3960","so far so good!",0,0,0.5,0.5,"Positive"
"3961","New head design makes it easier to remove and replace.",0,0,0.5,0.5,"Positive"
"3962","Like for pitcher",0,0,0.5,0.5,"Positive"
"3963","thumb up",0,0,0.5,0.5,"Positive"
"3964","Nothing's wrong with these filters.",0,0,0.5,0.5,"Positive"
"3965","These are great! the new, improved design make them easier to use!",0,0,0.5,0.5,"Positive"
"3966","Love the new filters.",0,0,0.5,0.5,"Positive"
"3967","Such quality filters for such a cheap price.",0,0,0.5,0.5,"Positive"
"3968","Pitcher filter",0,0,0.5,0.5,"Positive"
"3969","Great product and price",0,0,0.5,0.5,"Positive"
"3970","Just what (and when) needed!",0,0,0.5,0.5,"Positive"
"3971","filter easy to use",0,0,0.5,0.5,"Positive"
"3972","work great for brita",0,0,0.5,0.5,"Positive"
"3973","works with my pitcher",0,0,0.5,0.5,"Positive"
"3974","Does the job!",0,0,0.5,0.5,"Positive"
"3975","Awesome",0,0,0.5,0.5,"Positive"
"3976","Brita is a good brand and I needed these at the time.  Easy to use and the water tastes OK",0,0,0.5,0.5,"Positive"
"3977","Good quality.",0,0,0.5,0.5,"Positive"
"3978","Item was as described",0,0,0.5,0.5,"Positive"
"3979","gift",0,0,0.5,0.5,"Positive"
"3980","very good everything",0,0,0.5,0.5,"Positive"
"3981","Perfect fit in pitcher that used the previous design.",0,0,0.5,0.5,"Positive"
"3982","Nov. 2012: I've used these filters in the Brita pitcher for years, and the filtered water tastes much better than local water, which has high chemical taste. However, the last two filters have run the water through at high speed - very different from usual slow filtering. I actually threw away a filter thinking it was faulty, but the next one from same package did the same thing. The filters aren't cheap, and I'm wondering about checking with the company about this. First I'd like to know if anyone else has had this problem recently. (I see there were some complaints of this in 2010). Thanks for any replies.",0,0,0.5,0.5,"Positive"
"3983","Seems 2 be worth a repeat.Good packaging, qk ship, a basic done & done.[these words are simply 2 meet the minimum word count]",0,0,0.5,0.5,"Positive"
"3984","Brita is the best!",0,0,0.5,0.5,"Positive"
"3985","makes the water taste better",0,0,0.5,0.5,"Positive"
"3986","Best price I found on the right water filter.",0,0,0.5,0.5,"Positive"
"3987","Works great, tastes great, must be great! As simple as plug and play and helps filter our the excess of iron in the water at my house.",0,0,0.5,0.5,"Positive"
"3988","Very good",0,0,0.5,0.5,"Positive"
"3989","Good quality water after filtering",0,0,0.5,0.5,"Positive"
"3990","Item as described, prompt shipment",0,0,0.5,0.5,"Positive"
"3991","Everything is fine",0,0,0.5,0.5,"Positive"
"3992","Brita 4 life",0,0,0.5,0.5,"Positive"
"3993","I would recommend.",0,0,0.5,0.5,"Positive"
"3994","I liked the new and improved.( no pre soak )",0,0,0.5,0.5,"Positive"
"3995","Good price, it's exactly what I was looking for.",0,0,0.5,0.5,"Positive"
"3996","My favorite type of filters!",0,0,0.5,0.5,"Positive"
"3997","Very Satisfied",0,0,0.5,0.5,"Positive"
"3998","Great product & great price. Thanks SO MUCH!",0,0,0.5,0.5,"Positive"
"3999","works great",0,0,0.5,0.5,"Positive"
"4000","Works great.",0,0,0.5,0.5,"Positive"
"4001","the replacement works great. I placed a new one in my Brita pitcher and did not have that charcoal thing coming out afterwards. I am actually quite surprise about its result because the previous replacement I used aways have some tiny charcoal flowing out.",0,0,0.5,0.5,"Positive"
"4002",NA,0,0,0.5,0.5,"Positive"
"4003","fits in my pitcher and keeps my water tasting great",0,0,0.5,0.5,"Positive"
"4004","This is the best price I could find for these. This is much cheaper than buying at the grocery store.",0,0,0.5,0.5,"Positive"
"4005","Great product - great price",0,0,0.5,0.5,"Positive"
"4006","The Best",0,0,0.5,0.5,"Positive"
"4007","Very poor quality - left sediment in water- extremely slow filter",0,0,0.5,0.5,"Positive"
"4008","This is the second time I buy these filters. It's enough reason to keep using them in my Brita  pitcher.",0,0,0.5,0.5,"Positive"
"4009","All good",0,0,0.5,0.5,"Positive"
"4010","Perfect replacement.",0,0,0.5,0.5,"Positive"
"4011","Fast shipping and product was correct!",0,0,0.5,0.5,"Positive"
"4012","New filtyers no more black flecks",0,0,0.5,0.5,"Positive"
"4013","Great product, fast delivery! Thanks",0,0,0.5,0.5,"Positive"
"4014","being using it for 1 year",0,0,0.5,0.5,"Positive"
"4015","Great! Thank you",0,0,0.5,0.5,"Positive"
"4016","tap water",0,0,0.5,0.5,"Positive"
"4017","Love the deal, love the product and especially love delivery.",0,0,0.5,0.5,"Positive"
"4018","They do the job!",0,0,0.5,0.5,"Positive"
"4019","The new filters are much improved. No more charcoal pieces in the top area of the pitcher. The added top makes replacing filters easier.",0,0,0.5,0.5,"Positive"
"4020","Repeat buy - need I say more!",0,0,0.5,0.5,"Positive"
"4021","Excellent service and nice product!!",0,0,0.5,0.5,"Positive"
"4022","None of the filters fit correctly. I don't know if I can trust this product",0,0,0.5,0.5,"Positive"
"4023","Without them my Brita would just be an empty jug.",0,0,0.5,0.5,"Positive"
"4024","Delivery was fast, product was great. Would recommend.",0,0,0.5,0.5,"Positive"
"4025","Nice Filter.",0,0,0.5,0.5,"Positive"
"4026","Work like the one that came with the original",0,0,0.5,0.5,"Positive"
"4027","Good quality products......",0,0,0.5,0.5,"Positive"
"4028","good product",0,0,0.5,0.5,"Positive"
"4029","I'm glad I got replacements.",0,0,0.5,0.5,"Positive"
"4030","as described.  thank you.",0,0,0.5,0.5,"Positive"
"4031","As expected!  GOOD Product!",0,0,0.5,0.5,"Positive"
"4032","Just what I was looking for to replace my filter. Great price and shipped fast!",0,0,0.5,0.5,"Positive"
"4033","I live in a small apartment & this pitcher will be perfect.  The water here tastes awful and this helps immensely!!",0,0,0.5,0.5,"Positive"
"4034","works as expected",0,0,0.5,0.5,"Positive"
"4035","Good",0,0,0.5,0.5,"Positive"
"4036","new look - great",0,0,0.5,0.5,"Positive"
"4037","Fast delivery on quality product.",0,0,0.5,0.5,"Positive"
"4038","Originally worked well however it started slowing down and now takes over an hour for one pitcher. Would not buy again.",0,0,0.5,0.5,"Positive"
"4039","I had no idea that Brita updated their filter technology until these filters arrived. Great product/transaction. I'll be back!",0,0,0.5,0.5,"Positive"
"4040","good",0,0,0.5,0.5,"Positive"
"4041","nice",0,0,0.5,0.5,"Positive"
"4042","Staying in my rv while house is being rennovated. filtering the water is a must. Works great for my refrigerator dispensor.",0,0,0.5,0.5,"Positive"
"4043","An improvement over the older filters- they do not give off black grains.",0,0,0.5,0.5,"Positive"
"4044","Thanks.",0,0,0.5,0.5,"Positive"
"4045","Fast shipping. Works as expected",0,0,0.5,0.5,"Positive"
"4046","These work just fine.  Been using Brita Filters most of my adult life.  Makes water taste better.  2-day delivery as promised.",0,0,0.5,0.5,"Positive"
"4047","Pretty straightforward. Fits in a Brita filter. Easy to to install. Easy pouch to open. Filters alright.",0,0,0.5,0.5,"Positive"
"4048","Form, function and delivery!",0,0,0.5,0.5,"Positive"
"4049","I'm new to the Brita world & I'm very please with the filters. It's a great price & gets the job done.",0,0,0.5,0.5,"Positive"
"4050","Good to use",0,0,0.5,0.5,"Positive"
"4051","They are always good.",0,0,0.5,0.5,"Positive"
"4052","Works great.  Makes our water taste much better.",0,0,0.5,0.5,"Positive"
"4053","AS EXPECTED",0,0,0.5,0.5,"Positive"
"4054","I like the Brita filter system.  Works good.",0,0,0.5,0.5,"Positive"
"4055","Perfect for fresh water.  Keep your Brita water clean and fresh",0,0,0.5,0.5,"Positive"
"4056","Great product.  Exactly as advertised.",0,0,0.5,0.5,"Positive"
"4057","Great price and do what they should.",0,0,0.5,0.5,"Positive"
"4058","used for years and always happy knowing I'm drinking purified water",0,0,0.5,0.5,"Positive"
"4059","Just as described.",0,0,0.5,0.5,"Positive"
"4060","Fast delivery. Product as described.",0,0,0.5,0.5,"Positive"
"4061","A good deal, but if it wasn't a prime item.... not a huge savings over Wally World.",0,0,0.5,0.5,"Positive"
"4062","GOOD PRICE, NICE FILTER SYSTEM.",0,0,0.5,0.5,"Positive"
"4063","I am too lazy to go to the water place every few days so the Brita fulfills my water guzzling. The taste is not the same as bottled but it's as good as it gets for filtered water. Amazon shipped very quickly.",0,0,0.5,0.5,"Positive"
"4064","Product is exactly what it was described as and supposed to be : Brita water filters",0,0,0.5,0.5,"Positive"
"4065","Very good price and does the job.R.O.",0,0,0.5,0.5,"Positive"
"4066","Great buy for the price!",0,0,0.5,0.5,"Positive"
"4067","I love Brita products and the filter design change did not effect the quality.",0,0,0.5,0.5,"Positive"
"4068","ah, fresh water.  good buy. keep some on-hand",0,0,0.5,0.5,"Positive"
"4069","I got these as replacements and they are the same as the ones you get with your original pitcher. They work great.",0,0,0.5,0.5,"Positive"
"4070","Holds more  which makes it heavier to use. Pleased with  quality ..need new filters for it so if purchasing comes with one, but your filters from older Brita will not work.",0,0,0.5,0.5,"Positive"
"4071","Have been using for more than 20 years and never a problem. You can always expect clear, odor free taste.",0,0,0.5,0.5,"Positive"
"4072","Lasted a long time!",0,0,0.5,0.5,"Positive"
"4073","good price.",0,0,0.5,0.5,"Positive"
"4074","Better than the old product which makes black particles.",0,0,0.5,0.5,"Positive"
"4075","This is product is too terrible. I have been using it for 3 weeks, there are lots of charcoal floaties.",0,0,0.5,0.5,"Positive"
"4076","This was the ultimate economical option available online then.",0,0,0.5,0.5,"Positive"
"4077","Fast Fast service! Nice to have extra Brita Filters waiting to do their job. I have 4 Brita Pitchers of water in the fridge & this way I have clean, good-tasting water for coffee & drinking every day.Thanks for being a great seller!",0,0,0.5,0.5,"Positive"
"4078","They work.",0,0,0.5,0.5,"Positive"
"4079","As expected. Judging the amount of water flow in gallons is tricky. Need to base replacement on time in months.",0,0,0.5,0.5,"Positive"
"4080","GREAT PRICE",0,0,0.5,0.5,"Positive"
"4081","Nice to have enough for a year all at once.",0,0,0.5,0.5,"Positive"
"4082","Great value.",0,0,0.5,0.5,"Positive"
"4083","They work great and last long a long time. I will buy them again. Highly recommend this pitcher and filters.",0,0,0.5,0.5,"Positive"
"4084","what I need to use",0,0,0.5,0.5,"Positive"
"4085","Fast Shipment... Item as Described",0,0,0.5,0.5,"Positive"
"4086","Needed these for my pitcher. As good as it gets",0,0,0.5,0.5,"Positive"
"4087","Great deal on a great item. Brita keeps me drinking lots of water:)",0,0,0.5,0.5,"Positive"
"4088","Nice retail package.  No issues.",0,0,0.5,0.5,"Positive"
"4089","Very cool",0,0,0.5,0.5,"Positive"
"4090","No complaints. As advertised and  well packaged",0,0,0.5,0.5,"Positive"
"4091","These are a perfect fit to my Brita container.",0,0,0.5,0.5,"Positive"
"4092","Authentic, good price",0,0,0.5,0.5,"Positive"
"4093","This was a great product and just as described.. the size fits all!",0,0,0.5,0.5,"Positive"
"4094","Great value",0,0,0.5,0.5,"Positive"
"4095","Yes it works great!",0,0,0.5,0.5,"Positive"
"4096","Could not ask for better package of filers, will order again",0,0,0.5,0.5,"Positive"
"4097","Buying replacement filters on eBay is always a good buy!",0,0,0.5,0.5,"Positive"
"4098","Fine for me; others may feel they need more filtration. They are a SO NEEDED alternative to bottled water, which steals valuable water from snow melt when we are in the 4th year of a drought here in the Central Valley Valley of California.When the largest food producing area of our country has less or no water for irrigation it will certainly open many eyes and pocketbooks for higher prices on just about every product grown and shipped from here to locations all over the country. If they do have product it could be from places much less careful about human safety from pesticides and poor handling conditions. Like many of the less expensive products, they may they may also employ children and others in squalid conditions. (Not to say we are completely free of owners doing that here, and I do not mean just illegals.) We should use the resources we have for these menial positions..a great job to keep prisoners going something besides sitting around, using gyms, libraries, etc. THAT IS NOT PUNISHMENT. THEY CAN READ, LEARN AND EXERCISE AFTER WORK LIKE THE REST OF US, having illegals overcrowding our prisons is outrageous..ILLEGAL HAS ONLY ONE DEFINITION..not legal to be here, especially with room, board, perks and health care that many of our CITIZENS do not receive.uAnd back to those plastic bottles, they are also clogging our lakes, streams and there are huge deposited in our oceans. They do not just ""disappear"" from the trash barrels..or our streets and greenspaces by magic.I do I realize Amazon must make a fortune on bottled water, but it is certainly not worth the consequences.",0,0,0.5,0.5,"Positive"
"4099","Works great, no problems",0,0,0.5,0.5,"Positive"
"4100","nice",0,0,0.5,0.5,"Positive"
"4101","nice",0,0,0.5,0.5,"Positive"
"4102","Good price, works better then more expensive ones from Bed Bath & Beyond.",0,0,0.5,0.5,"Positive"
"4103","Water just tastes better using the filter. Love it!",0,0,0.5,0.5,"Positive"
"4104","personal use. always a good thing for the fridge to keep the water filtered for coffee, teas and just drinking.",0,0,0.5,0.5,"Positive"
"4105","Very nice!",0,0,0.5,0.5,"Positive"
"4106","Great tasting water and they last for a decent period",0,0,0.5,0.5,"Positive"
"4107","This brita packed is cheaper here than in the storeSo it was great",0,0,0.5,0.5,"Positive"
"4108","All good except for the fact that those black sand particles come out and also it leaves a lot of black color for the first time which lets me think ""is it safe""?",0,0,0.5,0.5,"Positive"
"4109","water tastes great",0,0,0.5,0.5,"Positive"
